loan_status,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util
0,11.86,379.73,150000,17.73,0,1,0,21411,44.7
0,11.86,110.87,60000,10.88,1,3,0,10,0.2
0,15.58,246.98,37200,20.32,1,0,0,4451,42.1
0,20.53,669.75,148000,21.73,0,1,0,83264,72.8
0,13.98,116.29,24000,13.85,0,0,0,4629,37
0,11.49,221.53,85000,19.2,0,1,0,9181,17.2
0,17.93,408.86,92000,16.64,0,1,0,25949,85.4
0,13.98,363.41,76956,21.55,0,0,0,42201,63.7
0,16.45,304.52,43656,6.51,0,1,0,3446,86.1
0,19.04,493.29,48000,18.05,0,0,0,8915,70.8
0,10.75,216.18,125004,9.56,0,1,0,5794,10.8
0,18.67,141.68,50000,7.44,1,0,0,2459,38.4
0,7.88,80.88,108000,19.98,0,0,0,24322,19.2
0,17.56,482.97,81000,9.87,0,1,0,14866,55.5
0,11.12,174.42,60000,1.12,1,0,0,1173,24.4
0,11.12,327.04,76000,0.88,0,0,0,800,2.8
0,15.21,191.21,37500,10.78,0,3,0,8643,62
0,15.58,403.6,75000,16.19,0,0,1,8488,33.7
0,16.32,342.84,99000,18.9,0,2,0,15580,85.1
0,16.82,618.9,119500,19.22,0,3,0,15251,26.7
0,15.58,259.03,43700,23.7,0,3,0,16423,72.2
0,18.67,167.44,49356,10.59,0,0,0,7471,93.4
0,17.19,149.73,42000,8.4,0,0,0,775,64.6
0,16.82,69.32,49000,22.1,0,2,0,8158,71.6
0,11.49,109.94,35004,8.33,0,0,0,226,15.1
0,17.56,150.93,65000,8.14,1,1,0,5254,81.4
0,11.12,276.89,88000,12.64,0,0,0,17600,64.9
0,13.61,375.99,75000,16.72,0,3,0,24827,32.4
0,10.75,324.27,166000,8.52,0,0,0,1872,33.4
0,7.51,80.18,51000,10.66,0,1,0,1663,5.1
0,19.41,314.01,75996,16.49,0,1,0,6078,14.9
0,16.82,618.9,95000,10.99,1,0,0,24209,23.9
0,13.98,186.07,115000,6.03,0,1,0,0,0
0,13.61,221.44,91000,10.25,0,0,0,6890,43.3
0,20.16,265.83,55792,10.32,0,0,0,20456,86.5
0,11.49,219.88,32000,13.88,0,0,0,1790,6
0,16.82,173.3,90000,15.65,0,3,0,23510,91.1
0,11.86,199.57,40000,1.25,0,2,0,859,29.6
0,11.86,166.31,41000,5.44,0,0,0,4577,43.6
0,7.88,80.88,28800,7.33,1,0,0,2913,13.8
0,11.49,144.02,48000,16.85,0,0,0,7093,54
0,13.98,361.08,97000,23.86,0,0,0,35301,71.9
0,21.27,136.03,59355.96,10.09,1,1,0,2490,83
0,11.86,197.91,41000,23.53,0,1,0,13566,74.9
0,15.21,143.41,80000,15.97,0,2,0,20049,82.5
0,7.88,125.36,35000,9.33,0,0,0,9506,23
0,16.82,99.03,54000,13.71,1,0,0,20804,93.3
0,7.88,202.2,70000,12.17,0,0,0,3876,34
0,15.21,74.1,32280,21.2,5,1,0,7289,4.2
0,15.95,224.7,98000,15.02,1,0,0,54181,40.8
0,16.82,174.53,30000,23.64,1,1,0,6570,87.6
0,13.23,91.49,28800,2.13,0,0,0,148,12.3
0,11.86,141.36,35000,15.22,0,0,0,10868,76
0,13.98,386.09,105000,12.73,0,1,0,7330,17.6
0,18.3,260.05,60000,22.48,0,2,0,13057,81.1
0,10.38,143.62,48000,8.83,0,0,0,7120,27.8
0,16.82,198.05,30600,15.18,0,0,0,2821,85.5
0,15.58,72.29,30000,2.04,0,0,0,2234,41.6
0,10.99,253.25,45000,19.31,0,0,0,20379,69.3
0,15.95,271.46,45000,20.4,0,0,0,13093,73.1
0,18.67,248.58,77064,14.4,0,1,0,29797,96.7
0,16.32,233.26,78000,15.17,0,1,0,9989,91.6
0,13.98,171.53,105000,16.94,0,2,0,11390,40.7
0,17.56,163.51,24960,14.57,0,2,0,12965,96.8
0,10.75,206.46,75000,7.97,0,3,0,11471,16.6
0,7.88,121.32,65000,9.36,0,0,0,6336,19
0,11.49,167.11,93000,1.73,1,0,0,7163,24.2
0,13.61,348.31,100000,23.81,0,0,0,49975,48.5
0,11.49,290.79,35700,1.04,0,1,0,13234,26.8
0,11.12,174.42,49000,9.8,0,3,1,1682,14.4
0,16.32,235.09,59451,15.2,0,0,0,8522,52.9
0,11.86,235.05,87000,12.97,0,0,0,44975,82.4
0,15.58,192.77,55000,12.56,0,2,0,4280,28.2
0,15.58,164.46,145000,19.22,0,2,0,19712,64.6
0,13.98,232.58,69996,22.13,0,0,1,1845,17.9
0,17.19,499.1,74400,20.87,0,0,0,24296,89.5
0,17.93,334.7,62400,16.61,0,0,0,15371,23.2
0,15.21,244.39,41600,21.32,0,1,0,11959,53.4
0,13.23,260.16,68000,14.74,0,0,0,10518,77.3
0,13.61,305.06,50000,13.85,0,1,0,7666,39.7
0,10.75,216.18,56004,9.26,0,1,0,3649,24.2
0,16.32,263.87,32424,16.65,0,0,0,7364,75.9
0,16.82,235.19,45000,11.76,0,3,0,9219,71.2
0,14.59,165.03,74694,2.02,0,0,0,47051,90.3
0,7.88,147.1,36000,24.6,0,0,0,12305,47.7
0,7.51,163.85,30000,9.12,0,0,0,12939,38.6
0,7.88,131.93,65000,7.62,1,1,0,5629,19.1
0,15.7,205.36,21600,16.78,0,0,0,5184,41.1
0,17.19,406.15,114773.98,7.78,2,0,0,20270,48.7
0,10.99,252.7,110313,18.6,1,2,0,85635,43
0,12.73,203.54,47500,3.23,0,1,0,4103,73.3
0,10.99,339.65,74000,1.85,0,0,0,2957,10.8
0,10.62,216.08,83000,1.66,0,1,0,1634,5.6
0,16.07,438.4,120000,12,0,1,0,40480,63.9
0,6.76,137.82,29000,3.81,0,1,0,639,7.9
0,13.11,200.73,30000,2.88,0,0,0,607,17.9
0,15.33,239.64,75000,17.95,1,0,0,10610,51.7
0,13.11,262.31,53590,24.65,0,0,1,18521,79.8
0,13.11,346.14,85000,14.44,0,0,0,40982,57.4
0,16.45,314.34,37195.2,20.65,0,2,0,9904,79.2
0,7.51,120.26,44000,17.32,0,0,0,9074,51
0,11.36,278.97,65000,10.93,0,0,0,14826,73.1
0,7.88,169.84,24000,8.95,0,2,0,15627,28.6
0,7.88,129.91,47342,13.13,0,1,0,19851,35.3
0,13.11,238.93,65004,19.01,0,0,0,20190,74
0,14.96,487.27,30000,10.76,0,0,0,109,5.4
0,10.99,130.43,70000,19.69,0,0,0,4462,7.5
0,12.73,340.36,73600,10.26,0,0,0,15176,85.7
0,10.62,323.31,51094,13.15,0,1,0,20848,52.1
0,7.88,150.64,35000,12.45,0,0,0,6543,27
0,11.36,346.93,108000,11.08,0,0,0,1909,22.5
0,14.96,380.31,136000,9.61,0,0,0,3146,52.4
0,12.73,147,90000,10.01,0,1,0,14904,89.2
0,10.62,107.77,80000,4.83,0,0,0,1488,42.5
0,17.19,24.96,26000,20.73,0,0,0,3438,98.2
0,17.19,623.88,113500,10.7,0,1,0,31158,74.6
0,10.62,43.11,4800,6,0,0,0,1646,82.3
0,17.19,398.66,116765,15.75,0,0,0,71338,81.3
0,6.76,147.67,39000,16.58,0,0,0,4206,14
0,7.14,178.81,31200,1.15,0,0,0,845,2
0,13.11,191.6,67290,5.96,0,0,0,17345,95.7
0,17.93,380.34,54000,19.69,0,3,0,15570,77.1
0,15.7,483.18,157000,15.94,0,1,0,28240,67
0,16.82,228.38,51000,1.74,0,0,0,1520,60.8
0,17.19,254.54,30504,3.23,0,1,0,2748,49.1
0,14.96,249.58,48000,22.52,0,0,0,12312,63.1
0,12.73,265.17,60000,7.18,0,2,0,2030,58
0,7.14,150.5,54000,22.29,0,2,0,7796,14.3
0,10.99,191.84,70000,21.33,0,3,0,6696,33
0,14.96,118.85,26880,13.48,0,2,0,1734,61.9
0,16.45,491.16,82000,15.91,0,0,0,7949,46.2
0,7.51,150.33,60204,13.24,0,1,0,20647,55.1
0,7.88,247.18,45000,23.44,0,1,0,10111,37.1
0,12.73,388.42,85000,22.21,0,0,0,23529,48.8
0,7.51,138.8,60000,13.34,0,3,0,7872,24.1
0,7.88,185.51,37000,24.88,0,0,0,29706,59.1
0,17.56,125.78,100000,8.71,0,0,0,8675,93.3
0,7.14,19.87,44564,19.01,0,0,0,464,4.4
0,16.45,221.03,36000,18.13,1,1,0,8372,34.9
0,7.14,208.61,43000,8.73,0,0,0,2811,5.6
0,11.36,277.32,36300,17.12,0,1,0,19165,51.2
0,17.19,403.03,99996,24.89,0,0,0,15553,82.3
0,6.76,141.76,18000,21.07,0,0,0,3253,16.1
0,10.62,334.08,3900000,0.2,0,3,0,3270,10.2
0,17.19,199.64,79800,19.1,0,0,0,12502,60.1
0,7.14,149.01,65000,13.24,0,1,0,19092,21.3
0,14.96,415.96,43000,16.6,0,1,0,14098,64.7
0,7.14,206.63,85000,3.16,0,0,0,2984,5
0,11.36,157.85,71500,20.34,0,2,0,4807,80.1
0,16.82,247.56,39996,5.79,0,1,0,5717,73.3
0,7.51,106.73,99504,8.68,0,4,0,23722,53.1
0,15.33,167.75,18000,7.27,0,2,0,4501,30.2
0,14.96,190.16,103000,11.95,0,0,0,10816,62.2
0,14.96,237.69,88000,14.86,1,3,0,8570,61.7
0,6.76,102.38,57000,8.46,0,0,0,714,5
0,13.11,63.87,45600,1.13,0,0,0,3365,18.8
0,7.14,127.16,60000,7.52,0,0,0,3880,55.4
0,15.7,144.96,60000,22.96,0,0,0,35895,88.6
0,7.88,188.04,78000,13.68,0,1,0,7500,16.4
0,7.88,193.6,80000,5.16,0,0,0,1530,1.3
0,13.11,191.03,33600,21.36,0,1,0,20179,69.3
0,7.88,255.78,76340,10.61,0,0,0,91546,5.3
0,7.51,161.85,55116,13.52,0,3,0,10680,24.4
0,7.51,143.81,61152,17.58,0,0,0,6151,36.6
0,14.96,250.77,95088,10.63,0,1,1,10386,62.2
0,7.88,126.37,30000,5.24,0,0,0,7813,37
0,12.73,344.89,98000,9.73,0,1,0,42113,20.2
0,7.14,104.31,26400,13.41,0,1,0,1083,24.1
0,7.51,174.88,126000,14.28,0,0,0,5466,11.1
0,7.51,140.3,26845,8.45,0,0,0,3881,38.4
0,10.99,264.66,56000,19.94,0,2,0,22031,51.6
0,16.45,137.53,95004,18.37,1,0,0,37724,93.1
0,16.07,245.99,51000,24.94,0,0,0,21723,91
0,7.88,88.97,66000,12.2,0,0,0,19853,46.2
0,15.7,289.91,50376,11.1,0,0,0,20613,98.2
0,7.51,70.15,53000,3.69,1,1,0,3004,9.2
0,10.99,164.12,95000,14.69,1,0,0,0,0
0,16.07,389.69,55200,11.67,0,0,0,14451,97.6
0,15.7,439.09,78000,13.92,0,1,0,20235,75.2
0,10.99,319,63000,20.99,0,0,0,37016,59.3
0,14.96,228.19,48000,1.98,1,0,0,22153,80
0,15.7,246.43,55000,16.21,3,0,0,345,12.8
0,16.82,345.35,33000,5.05,0,0,0,3726,54
0,16.45,341.36,125000,16.66,0,0,0,10142,93.9
0,7.51,108.74,30000,14.12,0,2,0,7905,33.6
0,16.07,356.81,56900,12.32,1,0,0,17626,89
0,17.56,351.54,80004,4.87,0,1,0,3580,46.5
0,17.93,229.47,46800,15.87,0,0,1,4094,97.5
0,7.88,101.1,63945,13.64,0,1,0,32100,59.8
0,10.62,150.88,102660,3.02,0,0,0,1821,11.6
0,16.45,415.03,56000,15.43,0,0,0,4971,43.5
0,15.33,268.4,46000,17.19,0,1,0,7248,69.2
0,18.3,316.91,39562,14.23,0,0,0,11029,68.5
0,16.45,77.36,69996,23.42,0,1,0,11365,93.9
0,11.36,373.78,81000,14.09,0,0,0,17411,25.6
0,12.73,415.56,114000,0.74,0,2,0,2296,38.3
0,7.88,350.8,85000,4.56,0,1,0,9574,14.1
0,17.93,481.76,57600,20.69,0,1,0,3415,58.9
0,10.99,217.38,41926,14.37,0,0,0,2269,20.6
0,7.88,222.41,35000,9.94,0,0,0,11,0
0,7.88,297.73,60000,10.44,0,0,0,51840,21.7
0,17.19,124.78,28224,5.06,1,3,0,3445,66.2
0,7.88,211.8,50400,16.74,0,1,0,468,5
0,13.11,273.72,43200,22.44,0,0,0,11956,57.5
0,7.14,122.69,120000,9.22,0,2,0,3571,30.9
0,16.07,487.11,122800,15.42,0,1,0,1699,54.2
0,15.33,239.64,23004,12.31,0,2,0,381,42.3
0,17.93,329.62,43200,20.67,2,1,0,9107,52.6
0,15.33,251.62,45000,21.47,0,0,0,24426,87.2
0,7.51,139.3,46000,17.17,0,0,0,8070,46.5
0,15.7,120.8,60000,17.28,0,2,0,5834,72.9
0,7.88,228.99,46000,22.77,0,0,0,3071,8.7
0,13.11,197.31,46500,0.44,0,0,0,367,36.7
0,16.82,305.12,51996,23.06,0,2,0,16185,63.5
0,13.11,232.09,95004,16,0,0,0,12436,90.8
0,7.88,266.39,234996,12.51,0,0,0,5213,12.7
0,10.62,275.89,72936,16.07,0,1,0,1233,4.3
0,7.88,222.92,45000,20.77,0,1,0,9164,45.6
0,10.62,178.9,60000,9.04,0,1,0,1472,11.3
0,7.88,101.1,104860,0.81,0,5,0,1067,3.3
0,16.82,74.27,35004,1.78,0,1,0,1626,73.9
0,10.62,107.77,62400,11.23,0,1,0,1941,28.9
0,18.3,455.56,60000,14.55,0,2,0,1426,9.2
0,7.51,168.86,37020,20.55,0,2,0,4456,13.9
0,15.33,301.95,48000,17.57,0,0,0,15873,55
0,18.3,410.19,150000,10.94,0,1,0,49297,88.5
0,7.14,158.94,70500,18.86,0,3,0,8592,23.9
0,12.73,239.16,72000,14.38,0,0,0,17366,89.5
0,7.88,270.43,104000,6.23,0,0,0,31184,52.9
0,13.11,54.75,14400,10.5,0,2,0,2443,78.8
0,14.59,113.17,65000,10.47,0,0,0,7057,94.1
0,12.73,90.47,18000,23.4,1,0,1,2723,35.7
0,7.88,291.16,54000,17.47,0,1,0,11832,56.3
0,15.7,193.28,47000,4.34,0,0,0,5414,70
0,7.51,140.3,45000,22.77,0,2,0,6621,50.9
0,12.73,135.7,24000,21.05,0,0,0,2083,28.1
0,10.99,228.25,45660,11.38,0,0,0,14211,64.3
0,7.51,100.22,30000,13.2,0,0,0,11013,28.6
0,7.88,161.76,76000,2.53,0,1,0,2099,15.7
0,14.98,237.8,60000,13.56,0,0,0,8983,59.9
0,14.47,376.21,92000,21.91,0,0,1,9267,81.3
0,23.7,1000.8,93500,26.63,0,0,0,19586,60.6
0,18.25,893.54,90000,24.45,0,0,0,24627,88.9
0,21.48,710.43,122000,29.53,0,1,0,14987,96
0,14.98,832.29,93000,24.32,0,0,0,50574,50.1
0,16.24,488.92,70000,18.24,0,0,0,10178,39.8
0,22.9,450.13,80000,10.83,0,2,0,13683,85.5
0,22.4,627.95,65000,8.68,0,1,0,12656,48.7
0,14.98,832.29,94507,14.63,0,1,0,34823,68.5
0,16.24,488.92,55000,28.01,0,1,1,17529,72.7
0,19.22,455.43,45650,25.74,1,1,1,12692,44.2
0,21.48,464.51,104500,13.55,1,2,0,12220,65
0,16.24,244.46,65000,14.07,0,0,0,9616,61.6
0,25.57,581.86,139500,18.05,0,0,2,10129,43.8
0,16.24,381.36,55000,31.29,0,0,0,18847,75.4
0,16.99,372.71,83740,25.19,0,3,0,24443,70.8
0,26.06,1049.17,135000,12.75,1,2,1,36857,70.1
0,23.7,773.48,72000,22.03,2,2,0,7415,45
0,25.99,634.62,93000,21.55,0,0,0,28808,84
0,13.53,690.76,82000,19.67,0,0,0,33881,43.4
0,19.97,814.18,69950,28.41,0,0,1,18219,35.4
0,21.48,491.84,94000,23.66,2,1,0,14712,59.1
0,16.99,477.07,65000,23.62,0,2,0,17551,50.6
0,13.53,239.47,55000,7.07,0,1,0,10673,88.2
0,18.25,417.41,50000,26.39,0,1,0,11418,31.9
0,24.5,418.45,62000,12.83,4,2,0,24591,67
0,19.22,521.24,83200,20.22,0,0,0,17582,95
0,24.99,293.46,35000,16.19,0,0,0,2327,47.5
0,22.4,507.51,45000,31.47,0,0,0,31074,90.3
0,16.99,372.71,122500,14.02,1,1,0,10451,67.9
0,18.25,306.36,36000,14.6,1,1,0,4569,16.3
0,19.97,757.91,75000,7.63,0,2,1,7673,52.2
0,19.22,625.49,89000,19.78,1,2,0,16599,55.3
0,15.61,385.79,80000,14.62,0,3,0,10109,67.8
0,24.5,374.14,44000,9.6,0,1,0,13067,93.3
0,14.47,352.69,150000,11.7,2,1,0,7985,86.8
0,22.9,562.67,70000,17.52,0,0,0,9394,63.9
0,10.99,356.5,135000,11.41,0,1,0,22762,37.5
0,15.61,434.01,70000,8.73,1,0,1,11332,54.5
0,23.7,895,225000,7.85,1,2,1,11129,50.1
0,24.99,809.21,82000,16,0,1,0,12292,52.8
0,21.48,382.54,45000,13.84,3,2,0,14837,47
0,25.83,1044.4,450000,6.27,1,0,0,32856,69.9
0,19.22,718.66,63000,19.54,0,0,0,4568,68.2
0,22.4,501.25,68000,5.12,0,0,1,6897,51.1
0,16.99,273.32,33000,20.51,0,1,1,10721,58.9
0,17.57,402.57,65000,18.47,0,1,0,27469,47.7
0,21.48,409.87,82000,4.51,1,1,0,6580,63.3
0,13.98,248.86,60000,15.79,4,1,0,7778,57.6
0,15.61,361.67,60000,26.56,1,0,0,13971,94.4
0,21.48,739.12,65000,26.16,0,1,0,25758,73.4
0,15.61,578.68,177000,6.92,0,1,0,1392,3.4
0,14.47,282.16,82000,17.39,0,0,1,10932,39.5
0,18.25,382.95,59000,17.64,1,2,0,21716,61.2
0,14.47,235.13,40000,17.58,0,1,0,11662,23.9
0,22.9,281.34,79000,21.13,1,0,0,42158,66
0,15.61,308.63,86400,4.48,3,2,0,7613,29.9
0,24.99,410.84,125000,4.69,1,3,0,23503,68.7
0,10.99,530.4,140000,10.97,0,2,0,16965,32.7
0,20.5,321.28,99782,17.87,1,1,0,10210,75
0,21.48,491.84,80000,20.51,0,1,0,21015,95.5
0,19.22,260.62,86000,7.09,0,1,0,8176,77.9
0,22.9,562.67,80000,12.83,1,4,0,13311,53.9
0,16.24,474.25,56160,8.38,0,0,0,6905,83.2
0,14.47,470.26,80000,9.83,0,1,0,25312,66.3
0,14.47,540.8,99000,22.93,0,0,0,37853,42.5
0,14.47,338.59,85000,22.36,0,4,0,6948,31.6
0,24.5,584.82,64500,17.12,0,2,0,23114,87.9
0,13.53,368.41,62000,19.13,0,1,1,5488,19.7
0,19.22,312.75,55000,20.5,0,1,0,18017,47.2
0,18.25,319.13,67000,20.99,0,1,1,11059,52.9
0,16.24,244.46,42000,21.8,0,0,1,5751,22.7
0,19.22,368.13,107000,15.75,0,4,1,7582,44.3
0,21.48,425.58,108000,30.3,0,0,0,42462,83.8
0,16.99,453.47,42000,26.46,0,0,1,23704,50.5
0,14.47,319.78,100000,22.62,0,1,0,20011,40.1
0,14.47,423.23,85000,13.44,0,0,0,17693,35.3
0,19.97,635.46,74500,29.01,0,1,1,11691,80.6
0,13.98,814.03,90000,18.23,0,1,0,36328,52.2
0,18.25,524.64,48000,29.13,2,0,0,11974,61.1
0,15.61,482.23,106000,6.29,1,1,0,14445,46.4
0,14.47,282.16,48000,23.58,0,0,0,10584,63
0,22.4,827.06,68000,31.63,0,1,0,26480,72.3
0,16.24,440.03,60240,21.04,0,0,0,12921,91
0,20.5,581.65,65000,34.68,0,0,0,27512,95.2
0,17.57,301.93,37213,34.18,0,1,0,11561,91
0,11.99,489.27,74000,14.13,0,1,0,13559,15.4
0,22.9,422,75000,10.93,0,2,1,6888,25.3
0,22.4,556.94,85000,30.44,3,0,0,19091,77.7
0,22.9,787.73,112000,19.99,2,1,0,10293,78.6
0,18.25,459.54,45000,19.69,2,0,0,31406,82.2
0,25.57,341.4,40000,27.69,0,1,0,10024,91.1
0,16.99,655.35,54000,16.93,0,0,0,33483,43.7
0,19.22,625.49,114000,29.67,0,2,0,30557,90.4
0,16.24,684.49,155000,16.4,0,0,0,35458,90.9
0,16.99,248.48,40000,33.51,0,2,0,9118,82.9
0,15.61,602.79,135000,11.08,4,0,0,24406,53.2
0,12.85,226.77,50000,28.92,2,0,0,11271,72.2
0,16.99,273.32,60000,15.62,0,0,0,5733,94
0,22.4,401,84000,27.5,0,0,0,34622,94.3
0,23.4,288.48,40000,28.71,0,1,0,7828,85.1
0,19.22,781.86,126000,13.63,2,3,0,3946,19.2
0,21.48,301.94,49000,16.12,1,3,1,1397,18.1
0,21.48,411.92,110000,9.21,1,1,0,11601,54.2
0,15.61,506.34,86000,25.1,3,0,0,13620,76.9
0,18.25,459.54,76000,21.44,0,3,0,14721,71.8
0,11.99,555.99,65000,9.23,0,0,0,445,6.1
0,15.61,361.67,73000,34.54,1,1,0,72834,76
0,18.25,389.33,51000,16.95,1,0,0,6859,38.8
0,16.99,319.91,32000,29.71,0,2,0,13538,58.6
0,19.22,781.86,107000,10.97,0,5,0,6882,52.9
0,21.48,601.13,50000,15.53,1,1,0,10818,63
0,17.57,402.57,60000,28.2,0,0,0,9982,49.7
0,21.48,273.25,75000,18.78,0,0,0,6611,76.9
0,17.57,345.96,50774,17.56,0,0,0,7559,29.4
0,12.85,380.97,89000,19.26,0,2,0,20864,38
0,13.98,279.1,78000,25.43,0,0,0,15263,43.2
0,25.89,597.51,79000,22.36,2,3,0,78914,90
0,24.08,1008.51,240000,1.56,2,0,0,8709,82.9
0,13.53,294.73,75650,22.87,0,1,0,35850,78.8
0,14.98,380.48,70000,27.58,0,0,0,31420,58.7
0,16.99,621.18,68000,14.54,0,0,0,27993,91.8
0,19.22,729.73,106000,20.73,0,3,1,14669,47.5
0,14.98,428.03,62000,24.04,0,2,0,17073,61.8
0,14.98,380.48,80000,19.05,0,1,1,2988,15.4
0,16.24,855.61,100000,15.43,0,0,0,23928,74.3
0,21.48,597.04,72000,32.7,1,0,0,42774,97.8
0,18.25,255.3,88500,15.82,1,0,1,6538,66.7
0,21.48,524.63,47000,10.67,0,0,0,13301,82.1
0,19.22,703.67,108000,11.46,0,2,0,26829,90
0,20.5,321.28,40000,26.19,0,1,1,10936,65.9
0,16.24,293.35,42500,18.16,0,2,1,9334,63.5
0,23.4,852.63,98000,13.43,0,2,0,124143,84.5
0,16.24,244.46,129000,6.24,0,1,0,9468,41
0,22.4,474.79,49000,18.25,0,0,0,16936,83.8
0,21.48,683.11,155000,15.56,1,5,1,30572,56
0,14.47,451.45,160000,9.98,1,0,0,6240,18.6
0,12.85,226.77,108000,23.39,0,0,0,23903,57.3
0,16.99,340.41,115000,7.28,0,2,0,3585,31.4
0,19.97,661.93,83000,21.31,0,0,1,25375,100.7
0,18.25,275.72,52552,14.5,1,0,0,9413,85.6
0,17.57,704.49,70000,8.79,0,0,0,7025,80.7
0,14.47,470.26,71000,28.19,1,1,0,9679,51.2
0,15.61,843.9,76800,21.31,0,1,0,16594,33.1
0,19.97,364.07,42500,16.04,0,2,0,18477,86.5
0,12.85,453.53,70000,18.47,0,0,0,24130,92.8
0,16.24,244.46,92000,10.18,0,1,0,2167,36.1
0,17.57,673.04,73000,21.81,0,0,0,39999,33
0,23.4,466.82,160000,12.11,0,1,0,6453,67.9
0,16.24,415.58,77000,26.59,1,2,0,14556,53
0,14.98,594.49,85000,6.44,0,0,0,20923,56.7
0,14.98,570.71,80000,8.34,0,1,0,22893,56.8
0,17.57,377.41,100000,5.24,0,0,0,19000,70.9
0,16.24,293.35,45000,17.43,0,0,0,16627,60
0,16.24,556.15,50000,15.43,0,1,0,1375,59.8
0,13.53,276.31,152000,10.83,0,2,0,9127,40.2
0,25.89,474.28,54000,23.91,0,0,0,18194,83.5
0,22.4,320.24,70000,13.58,1,1,0,8051,51.9
0,25.57,486.12,72000,17.6,0,0,0,9427,95.2
0,14.47,235.13,50000,17.31,0,0,0,9963,60
0,12.85,305.57,85000,24.7,0,0,0,13546,24.5
0,14.47,376.21,104000,15.41,0,1,0,38485,54
0,19.97,317.73,100000,15.9,3,2,0,11087,82.1
0,18.25,127.65,40000,20.04,0,0,0,345,38.3
0,16.24,586.7,100000,26.74,0,1,0,16190,38.5
0,16.99,248.48,28000,13.16,0,1,0,3808,22.1
0,20.5,267.73,63000,4.8,0,1,0,16300,91.1
0,17.57,537.17,49000,17.44,0,0,0,13664,61.3
0,17.57,422.69,56600,24.13,0,2,0,2593,27.9
0,20.5,528.1,75000,20.51,1,1,0,8742,56.8
0,16.24,733.38,161000,16.45,0,5,0,26712,51.5
0,19.22,538.83,275000,2.65,0,2,1,6658,23
0,25.8,678.46,80000,13.08,1,2,0,12330,70.5
0,18.25,557.83,48000,18.65,0,0,0,27249,47.9
0,13.98,372.13,75000,11.49,0,1,0,27707,32.7
0,17.57,377.41,68000,7.92,0,1,0,15384,37.1
0,16.99,372.71,66941,19.43,1,0,0,15539,23.5
0,20.5,453.8,50000,20.26,0,0,0,18233,87.2
0,16.24,733.38,75000,22.8,0,0,0,28288,50.2
0,18.25,663.14,60000,22.99,0,0,0,29489,77.2
0,14.47,411.48,80000,12.87,0,0,0,12114,93.2
0,16.24,336.13,49500,20.98,0,0,0,2488,36.1
0,15.61,391.81,52500,32.61,0,2,0,15223,41.9
0,14.98,285.36,60000,12.88,0,0,1,4314,78.4
0,13.98,814.03,144000,21.11,0,0,0,45239,84.6
0,24.99,938.33,85000,34.93,1,1,0,18615,99
0,24.08,461.04,87500,1.4,0,6,0,0,0
0,14.98,285.36,80000,15.97,1,0,0,6483,84.2
0,18.25,196.58,80000,14.3,0,1,0,4759,25
0,24.99,352.15,115000,9.04,0,1,0,19826,92.6
0,16.99,695.73,93000,22.79,2,1,0,25911,73.6
0,15.61,361.67,55000,12.7,0,0,0,12380,53.4
0,12.85,340.15,42000,26.05,0,0,0,14844,33.7
0,17.57,402.57,58000,14.24,0,2,0,14388,75.7
0,16.24,249.35,40000,27.66,0,0,0,16414,89.2
0,22.9,640.03,102000,10.73,0,0,0,11093,64
0,17.57,452.89,70000,26.18,0,1,0,14899,76.8
0,16.24,537.81,85000,13.65,0,0,0,20297,78.7
0,9.67,527.13,72000,19.23,0,2,0,1191,8
0,22.9,576.73,52640,30.21,0,0,0,31423,84.2
0,15.61,245.94,60000,21.3,2,1,0,12834,70.1
0,12.85,544.24,70000,1.37,0,0,0,3515,17.4
0,20.5,528.77,99075,22.87,0,2,0,15378,62.5
0,16.24,244.46,117347,3.17,1,0,0,12185,74.8
0,13.98,279.1,69000,24.82,0,0,1,6507,58
0,16.99,260.9,49000,28.19,0,1,0,15472,50.6
0,13.98,232.58,41500,15.79,0,0,0,10811,45.8
0,16.24,551.26,86700,16.94,0,0,0,18335,97.5
0,18.25,568.04,105000,15.83,0,2,0,13154,45.8
0,22.4,668.33,78000,22.6,1,2,0,6878,41.2
0,23.7,1000.8,128000,16.65,0,2,0,46828,59
0,16.99,496.95,95000,9.16,0,2,0,7226,79.4
0,15.61,482.23,50000,11.51,0,0,0,18603,56
0,16.99,298.17,50000,17.07,1,2,0,7555,31.5
0,14.47,399.72,60000,26.94,0,2,0,16548,66.7
0,19.97,397.16,44000,24.63,0,3,0,11492,32.3
0,19.22,317.96,39000,25.79,0,0,0,16892,55.2
0,18.25,382.95,140000,18.68,5,1,0,30944,50.4
0,15.61,361.67,42000,20.66,0,0,0,14141,65.5
0,17.57,673.04,76000,24.55,2,0,0,25041,56.7
0,18.25,367.63,70200,24.14,0,2,0,9063,96.4
0,18.25,382.95,43000,24.37,0,1,0,14762,88.4
0,16.24,537.81,82394,9.67,2,0,0,19593,91
0,16.99,583.91,66000,12.15,0,0,2,9454,36.8
0,16.24,122.23,100000,19.36,0,0,0,12820,63.2
0,13.98,348.87,40000,13.17,0,3,0,5545,12.2
0,11.99,266.88,52000,18.01,0,0,0,7480,36.5
0,19.97,493.8,52000,25.29,0,2,0,4209,54
0,14.47,282.16,90000,7.21,1,2,0,8682,38.2
0,24.08,144.08,100000,0.22,0,3,1,675,4.8
